"MEASURE","Measure","REGIONTYPE","Geography Level","LGA_2018","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13800","Hawkesbury (C)","A","Annual","2018","2018",67083,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2001","2001",3620,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2002","2002",3616,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2003","2003",3582,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2004","2004",3538,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2005","2005",3512,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2006","2006",3483,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2007","2007",3394,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2008","2008",3292,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2009","2009",3209,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2010","2010",3153,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2011","2011",3085,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2012","2012",3029,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2013","2013",3016,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2014","2014",3005,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2015","2015",2994,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2016","2016",2984,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2017","2017",2981,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13850","Hay (A)","A","Annual","2018","2018",2979,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2001","2001",18014,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2002","2002",18022,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2003","2003",18031,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2004","2004",18060,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2005","2005",18146,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2006","2006",18213,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2007","2007",18266,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2008","2008",18337,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2009","2009",18467,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2010","2010",18639,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2011","2011",18793,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2012","2012",18807,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2013","2013",18783,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2014","2014",18776,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2015","2015",18760,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2016","2016",18756,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2017","2017",18765,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","13910","Hilltops (A)","A","Annual","2018","2018",18782,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2001","2001",132644,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2002","2002",134068,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2003","2003",134991,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2004","2004",135567,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2005","2005",135974,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2006","2006",136162,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2007","2007",137694,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2008","2008",139436,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2009","2009",141117,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2010","2010",142549,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2011","2011",143273,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2012","2012",143754,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2013","2013",144458,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2014","2014",145262,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2015","2015",146147,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2016","2016",147385,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2017","2017",149215,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14000","Hornsby (A)","A","Annual","2018","2018",150752,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2001","2001",13296,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2002","2002",13412,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2003","2003",13512,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2004","2004",13631,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2005","2005",13636,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2006","2006",13662,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2007","2007",13716,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2008","2008",13742,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2009","2009",13835,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2010","2010",13854,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2011","2011",13897,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2012","2012",14070,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2013","2013",14242,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2014","2014",14428,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2015","2015",14540,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2016","2016",14656,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2017","2017",14754,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14100","Hunters Hill (A)","A","Annual","2018","2018",14909,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2001","2001",166693,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2002","2002",166368,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2003","2003",166127,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2004","2004",165989,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2005","2005",166486,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2006","2006",167602,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2007","2007",170481,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2008","2008",173375,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2009","2009",176106,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2010","2010",178395,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2011","2011",180301,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2012","2012",182041,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2013","2013",184297,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2014","2014",186495,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2015","2015",188711,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2016","2016",191194,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2017","2017",194744,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14170","Inner West (A)","A","Annual","2018","2018",198024,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14200","Inverell (A)","A","Annual","2001","2001",15632,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14200","Inverell (A)","A","Annual","2002","2002",15721,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14200","Inverell (A)","A","Annual","2003","2003",15723,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14200","Inverell (A)","A","Annual","2004","2004",15708,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14200","Inverell (A)","A","Annual","2005","2005",15765,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14200","Inverell (A)","A","Annual","2006","2006",15845,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14200","Inverell (A)","A","Annual","2007","2007",15973,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14200","Inverell (A)","A","Annual","2008","2008",16118,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","14200","Inverell (A)","A","Annual","2009","2009",16320,,
